JOB_ID,BLS Job Title,LONG_OCC_CODE,YEAR,STATE,CITY,MSA_ID,CANON_MAXIMUM_DEGREE,CANON_MINIMUM_DEGREE,CANON_OTHER_DEGREES,CANON_PREFERRED_DEGREES,CANON_REQUIRED_DEGREES,CIP_CODE,STANDARD_MAJOR,MAX_EXPERIENCE,MIN_EXPERIENCE,MAX_ANNUAL_SALARY,MAX_HOURLY_SALARY,MIN_ANNUAL_SALARY,MIN_HOURLY_SALARY,YEARS_OF_EXPERIENCE,CANON_JOB_HOURS
38542999908,Auto Damage Appraiser,13-1032.00,2019,AZ,Peoria,38060,,,,,,,,,,46000.0,22.12,31000.0,14.9,,
38543000893,Auto Damage Appraiser,13-1032.00,2019,AZ,Chandler,38060,,,,,,,,,,48000.0,23.08,38000.0,18.27,,
38540692986,Auto Body Technician,49-3021.00,2019,TN,Nashville,34980,,,,,,,,,,47000.0,22.6,33000.0,15.87,,
38533979757,Auto Body Technician,49-3021.00,2019,CA,National City,41740,,,,,,,,,,57000.0,27.4,43000.0,20.67,,
38527278309,Estimator,13-1051.00,2019,TX,Mckinney,19100,,,,,,,,,,,,,,,
38688848552,Auto Damage Appraiser,13-1032.00,2019,PA,Coraopolis,38300,,,,,,,,,,,,,,,
38494717523,Customer Service Representative (General),43-4051.00,2019,IL,Naperville,16980,,,,,,,,,,45000.0,21.63,35000.0,16.83,,
38667270986,Auto Damage Appraiser,13-1032.00,2019,MI,Madison Heights,19820,,,,,,,,,,120000.0,57.69,50000.0,24.04,3 years,fulltime
38543675393,Auto Damage Appraiser,13-1032.00,2019,FL,Orlando,36740,,,,,,,,,,60000.0,28.85,42000.0,20.19,,
38586021468,Auto Body Technician,49-3021.00,2019,FL,Orlando,36740,,Higher Secondary Certificate,,,Higher Secondary Certificate,,,,,,,,,,fulltime
38586021980,Office / Administrative Assistant,43-6014.00,2019,OH,Cuyahoga Falls,10420,,,,,,,,,,,,,,2 years|2 years,fulltime
38538167924,Estimator,13-1051.00,2019,TX,Richardson,19100,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,42000.0,20.19,32000.0,15.38,,
38541288154,Auto Damage Appraiser,13-1032.00,2019,TX,Lewisville,19100,,,,,,,,,,,,,,,
38498034405,Detailer,53-7061.00,2019,TN,Memphis,32820,,,,,,,,,,39520.0,19.0,20800.0,10.0,,
38494806646,Auto Body Technician,49-3021.00,2019,CA,Torrance,31080,,,,,,,,,,,,,,,
38570731691,Auto Body Technician,49-3021.00,2019,OH,Columbus,18140,,,,,,,,,,,,,,,fulltime
38570882512,Auto Body Technician,49-3021.00,2019,FL,Jacksonville,27260,Higher Secondary Certificate,Higher Secondary Certificate,,Higher Secondary Certificate,,,,,1.0,31200.0,15.0,29120.0,14.0,1 year,fulltime
38503773908,Auto Body Technician,49-3021.00,2019,CA,Sacramento,40900,,,,,,,,,,,,,,,
38589372596,Automotive Service Technician / Mechanic,49-3023.00,2019,WA,Renton,42660,,,,,,,,,,,,,,,fulltime
38590997770,Training and Development Specialist,13-1151.00,2019,TX,Richardson,19100,,Bachelor's,,,Bachelor's,,,,4.0,,,,,3+ years|4+ years,fulltime
38579997002,Auto Body Technician,49-3021.00,2019,TX,New Braunfels,41700,,,,,,,,,,,,,,,
38576132587,Automotive Service Technician / Mechanic,49-3023.00,2019,MI,Livonia,19820,,Higher Secondary Certificate,,,Higher Secondary Certificate,,,,,37440.0,18.0,24960.0,12.0,,fulltime
38479113300,Auto Body Technician,49-3021.00,2019,PA,Exton,37980,,,,,,,,,,,,,,2 years|5 years,fulltime
38670373458,Detailer,53-7061.00,2019,CA,San Bernardino,40140,,,,,,,,,,,,,,,
38635577399,Auto Body Technician,49-3021.00,2019,MI,Livonia,19820,,,,,,,,,,37440.0,18.0,31200.0,15.0,,fulltime
38689355964,Auto Damage Appraiser,13-1032.00,2019,CO,Colorado Springs,17820,,,,,,,,,,,,,,,
38477462107,Administrative Clerk / Coordinator,43-6014.00,2019,PA,Huntingdon Valley,37980,,,,,,,,,,31200.0,15.0,22880.0,11.0,1 year|3 years,fulltime
38493836108,Auto Damage Appraiser,13-1032.00,2019,NV,Las Vegas,29820,,,,,,,,,,59000.0,28.37,41000.0,19.71,,fulltime
38512505957,Auto Damage Appraiser,13-1032.00,2019,CA,San Diego,41740,,,,,,,,,,65000.0,31.25,48000.0,23.08,,
38524099264,Estimator,13-1051.00,2019,TX,Plano,19100,,,,,,,,,,43000.0,20.67,34000.0,16.35,,
38518223951,Auto Damage Appraiser,13-1032.00,2019,AZ,Goodyear,38060,,,,,,,,,,,,,,,
38519168523,Auto Damage Appraiser,13-1032.00,2019,CO,Castle Rock,19740,,,,,,,,,,,,,,,
38527957846,Auto Damage Appraiser,13-1032.00,2019,TX,Spring,26420,,,,,,,,,,60000.0,28.85,46000.0,22.12,,
38524404904,Auto Damage Appraiser,13-1032.00,2019,TX,Fort Worth,19100,,,,,,,,,,61000.0,29.33,47000.0,22.6,,
38472900825,Auto Damage Appraiser,13-1032.00,2019,CO,Aurora,19740,,,,,,,,,,49000.0,23.56,34000.0,16.35,,
38709130185,Auto Body Technician,49-3021.00,2020,TX,Frisco,19100,,,,,,,,,,,,,,,
38709344099,Janitor / Cleaner,37-2011.00,2020,TX,Richardson,19100,,,,,,,,,,,,,,,
38709950145,Retail Sales Associate (General),41-2031.00,2020,CA,Laguna Hills,31080,,,,,,,,,,,,,,,
38710154492,Auto Body Technician,49-3021.00,2020,PA,Malvern,37980,,,,,,,,,,46000.0,22.12,34000.0,16.35,,
38710159854,Retail Sales Associate (General),41-2031.00,2020,OH,Columbus,18140,,,,,,,,,,42000.0,20.19,31000.0,14.9,,
38702599440,Auto Body Technician,49-3021.00,2020,AZ,Peoria,38060,,,,,,,,,,42000.0,20.19,34000.0,16.35,,
38702552784,General Manager,11-1021.92,2020,TX,Richardson,19100,Bachelor's,Higher Secondary Certificate,,Bachelor's,Bachelor's|General Equivalency Degree|Higher Secondary Certificate,,,5.0,3.0,73000.0,35.1,59000.0,28.37,3-5 years,
38702153664,Auto Body Technician,49-3021.00,2020,NV,Henderson,29820,,,,,,,,,,50000.0,24.04,39000.0,18.75,,
38702168935,Auto Body Technician,49-3021.00,2020,WA,Seattle,42660,,,,,,,,,,56000.0,26.92,38000.0,18.27,,
38702169381,General Manager,11-1021.92,2020,MI,Troy,19820,Bachelor's,Higher Secondary Certificate,,Bachelor's,Bachelor's|General Equivalency Degree|Higher Secondary Certificate,,,5.0,3.0,83000.0,39.9,63000.0,30.29,3-5 years,
38703043002,Automotive Service Technician / Mechanic,49-3023.00,2020,IL,Rolling Meadows,16980,,,,,,,,,,42000.0,20.19,32000.0,15.38,,
38703044746,Retail Sales Associate (General),41-2031.00,2020,IL,Rolling Meadows,16980,,,,,,,,,,42000.0,20.19,32000.0,15.38,,
38703045487,Auto Body Technician,49-3021.00,2020,CA,Los Angeles,31080,,,,,,,,,,32000.0,15.38,23000.0,11.06,,
38704083689,Auto Body Technician,49-3021.00,2020,TX,Little Elm,19100,,,,,,,,,,,,,,,
38704084159,Auto Body Technician,49-3021.00,2020,TX,Mckinney,19100,,,,,,,,,,,,,,,
38705022849,Auto Body Technician,49-3021.00,2020,TN,Collierville,32820,,,,,,,,,,,,,,,
38705030110,Auto Body Technician,49-3021.00,2020,CA,Montclair,40140,,,,,,,,,,,,,,,
38705037414,Detailer,53-7061.00,2020,TX,Dallas,19100,,,,,,,,,,,,,,,
38706044636,Auto Body Technician,49-3021.00,2020,TX,Georgetown,12420,,,,,,,,,,,,,,,
38711039669,Janitor / Cleaner,37-2011.00,2020,GA,Mcdonough,12060,,,,,,,,,,27000.0,12.98,19000.0,9.13,,
38713366986,Retail Sales Associate (General),41-2031.00,2020,CA,San Diego,41740,,,,,,,,,,32000.0,15.38,23000.0,11.06,,
38706861821,Maintenance Helper / Assistant,49-9098.00,2020,CA,Santa Clara,41940,,,,,,,,,,,,,,,
38715659970,Auto Body Technician,49-3021.00,2020,IL,Romeoville,16980,,,,,,,,,,,,,,,
38715653515,Auto Body Technician,49-3021.00,2020,IL,Yorkville,16980,,,,,,,,,,,,,,,
38716281678,Janitor / Cleaner,37-2011.00,2020,TX,San Antonio,41700,,,,,,,,,,,,,,,
38663588421,Office / Administrative Assistant,43-6014.00,2019,FL,Tampa,45300,,,,,,,,,,,,,,,
38719389833,Detailer,53-7061.00,2020,UT,Draper,41620,,,,,,,,,,,,,,,
38719790050,Janitor / Cleaner,37-2011.00,2020,GA,Decatur,12060,,,,,,,,,,27000.0,12.98,19000.0,9.13,,
38720117059,Janitor / Cleaner,37-2011.00,2020,TN,Franklin,34980,,,,,,,,,,30000.0,14.42,20000.0,9.62,,
38720141382,Auto Body Technician,49-3021.00,2020,VA,Woodbridge,47900,,,,,,,,,,43000.0,20.67,32000.0,15.38,,
38713142208,Detailer,53-7061.00,2020,CO,Colorado Springs,17820,,,,,,,,,,37000.0,17.79,29000.0,13.94,,
38720750357,Estimator,13-1051.00,2020,TX,Richardson,19100,,,,,,,,,,47000.0,22.6,35000.0,16.83,,
38720896702,Detailer,53-7061.00,2020,OK,Norman,36420,,,,,,,,,,32000.0,15.38,24000.0,11.54,,
38720896722,Auto Body Technician,49-3021.00,2020,OK,Norman,36420,,,,,,,,,,25000.0,12.02,20000.0,9.62,,
38720899020,Auto Body Technician,49-3021.00,2020,OK,Norman,36420,,,,,,,,,,50000.0,24.04,38000.0,18.27,,
38722700301,Auto Body Technician,49-3021.00,2020,WA,Renton,42660,,,,,,,,,,30000.0,14.42,22000.0,10.58,,
38501126934,Painter,47-2141.00,2019,MI,Pontiac,19820,,,,,,,,,,,,,,,
38723406384,Auto Body Technician,49-3021.00,2020,TN,Nashville,34980,,,,,,,,,,,,,,,
38723407074,Auto Body Technician,49-3021.00,2020,MI,Utica,19820,,,,,,,,,,,,,,,
38508196969,Auto Body Technician,49-3021.00,2019,TN,,,,,,,,,,,,,,,,,
38528747436,Auto Body Technician,49-3021.00,2019,PA,Pittsburgh,38300,,,,,,,,,,47000.0,22.6,35000.0,16.83,,
38733728757,Auto Body Technician,49-3021.00,2020,TX,New Braunfels,41700,,,,,,,,,,,,,,,
38733730345,Estimator,13-1051.00,2020,TX,Dallas,19100,,,,,,,,,,,,,,,
38733731322,Janitor / Cleaner,37-2011.00,2020,TX,Mansfield,19100,,,,,,,,,,,,,,,
38733749446,Assistant General Manager,11-1021.92,2020,FL,Orlando,36740,,,,,,,,,,52000.0,25.0,40000.0,19.23,,
38733754409,Detailer,53-7061.00,2020,FL,Orlando,36740,,,,,,,,,,27000.0,12.98,20000.0,9.62,,
38733714176,Auto Body Technician,49-3021.00,2020,WA,Auburn,42660,,,,,,,,,,54000.0,25.96,39000.0,18.75,,
38525573201,Automotive Service Technician / Mechanic,49-3023.00,2019,CA,San Jose,41940,,,,,,,,,,,,,,,
38735696437,Detailer,53-7061.00,2020,CA,Los Angeles,31080,,,,,,,,,,,,,,,
38744690841,Retail Sales Associate (General),41-2031.00,2020,CO,Parker,19740,,,,,,,,,,,,,,,
38736970463,Auto Body Technician,49-3021.00,2020,FL,Fort Myers,15980,,,,,,,,,,,,,,,
38737682465,Detailer,53-7061.00,2020,TX,Rockwall,19100,,,,,,,,,,,,,,,
38739460336,General Manager,11-1021.92,2020,DE,Claymont,37980,Bachelor's,Higher Secondary Certificate,,Bachelor's,Higher Secondary Certificate,,,5.0,3.0,,,,,3-5 years,
38739825006,Auto Body Technician,49-3021.00,2020,TX,Mansfield,19100,,,,,,,,,,51000.0,24.52,40000.0,19.23,,
38745144692,General Manager,11-1021.92,2020,TX,Rockwall,19100,,,,,,,,,,,,,,,
38747442461,Auto Body Technician,49-3021.00,2020,AZ,Chandler,38060,,,,,,,,,,,,,,,
38673718722,Auto Damage Appraiser,13-1032.00,2019,TN,Nashville,34980,,,,,,,,,,68000.0,32.69,51000.0,24.52,,
38750543245,Event Planner,13-1121.00,2020,CO,Castle Rock,19740,,,,,,,,,,,,,,,
38752302033,Janitor / Cleaner,37-2011.00,2020,TN,Nashville,34980,,,,,,,,,,29000.0,13.94,21000.0,10.1,,
38509767067,Estimator,13-1051.00,2019,GA,Tucker,12060,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,41000.0,19.71,31000.0,14.9,,
38641551997,Auto Body Technician,49-3021.00,2019,CA,Glendora,31080,,,,,,,,,,,,,,,
38684261722,Auto Body Technician,49-3021.00,2019,NV,Las Vegas,29820,,,,,,,,,,50000.0,24.04,37000.0,17.79,,
38754772165,Auto Body Technician,49-3021.00,2020,TX,Dallas,19100,,,,,,,,,,53000.0,25.48,38000.0,18.27,,
38600367905,Auto Damage Appraiser,13-1032.00,2019,TX,Lewisville,19100,,,,,,,,,,71000.0,34.13,52000.0,25.0,,
38758599876,Detailer,53-7061.00,2020,PA,Huntingdon,26500,,,,,,,,,,28000.0,13.46,20000.0,9.62,,
38505196517,Auto Damage Appraiser,13-1032.00,2019,TX,Mansfield,19100,,,,,,,,,,,,,,,
38489189165,Assistant General Manager,11-1021.92,2019,CA,Santa Clara,41940,Bachelor's,Higher Secondary Certificate,,Bachelor's,Higher Secondary Certificate,,,,1.0,,,,,1 year,
38477397290,Auto Damage Appraiser,13-1032.00,2019,TX,San Antonio,41700,,,,,,,,,,62000.0,29.81,47000.0,22.6,,
38477399729,Production Plant Manager,51-1011.92,2019,TX,San Antonio,41700,,,,,,,,,,46000.0,22.12,34000.0,16.35,,
38487287770,Auto Body Technician,49-3021.00,2019,IL,Lombard,16980,,,,,,,,,,,,,,,
38487297477,Auto Damage Appraiser,13-1032.00,2019,PA,Pittsburgh,38300,,,,,,,,,,,,,,,
38494080446,Painter,47-2141.00,2019,CO,Colorado Springs,17820,,,,,,,,,,39000.0,18.75,29000.0,13.94,,
38474330897,Painter,47-2141.00,2019,TX,Euless,19100,,,,,,,,,,27000.0,12.98,21000.0,10.1,,
38493999689,Estimator,13-1051.00,2019,TX,Grapevine,19100,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,36000.0,17.31,27000.0,12.98,,
38923205911,Auto Body Technician,49-3021.00,2020,TN,Clarksville,17300,,,,,,,,,,,,,,,fulltime
38778400439,Auto Body Technician,49-3021.00,2020,OH,Cleveland,17460,,,,,,,,,,,,,,,
38921713791,Auto Body Technician,49-3021.00,2020,TX,New Braunfels,41700,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,,,,,6 months,fulltime
38921503018,Auto Body Technician,49-3021.00,2020,IL,Oak Park,16980,,,,,,,,,,,,,,,
38920152025,Auto Body Technician,49-3021.00,2020,TX,Webster,26420,,,,,,,,,,,,,,,fulltime
38920164224,Detailer,53-7061.00,2020,TX,Mansfield,19100,,,,,,,,,,,,,,,fulltime
38921220900,Automotive General Manager,11-1021.92,2020,WA,Seattle,42660,,,,,,,,,,50000.0,24.04,38000.0,18.27,,
38921072974,Detailer,53-7061.00,2020,AZ,Gilbert,38060,,,,,,,,,,,,,,,fulltime
38920214013,Auto Body Technician,49-3021.00,2020,PA,West Chester,37980,,,,,,,,,,51000.0,24.52,39000.0,18.75,,
38919941345,Auto Body Technician,49-3021.00,2020,AR,Little Rock,30780,,,,,,,,,,,,,,,fulltime
38919976219,Auto Body Technician,49-3021.00,2020,TN,Memphis,32820,,,,,,,,,,46000.0,22.12,32000.0,15.38,,
38919953458,Auto Body Technician,49-3021.00,2020,TX,Euless,19100,,,,,,,,,,47000.0,22.6,34000.0,16.35,,
38919952881,Auto Body Technician,49-3021.00,2020,GA,Decatur,12060,,,,,,,,,,48000.0,23.08,37000.0,17.79,,
38793134673,Auto Body Technician,49-3021.00,2020,TN,Franklin,34980,,,,,,,,,,48000.0,23.08,37000.0,17.79,,
38794207785,Auto Body Technician,49-3021.00,2020,TN,Nashville,34980,,,,,,,,,,29000.0,13.94,21000.0,10.1,,
38915226332,Auto Body Technician,49-3021.00,2020,CA,Fountain Valley,31080,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,32000.0,15.38,25000.0,12.02,6 months,
38915250905,Auto Body Technician,49-3021.00,2020,TN,Memphis,32820,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,29000.0,13.94,22000.0,10.58,6 months,
38915033641,Auto Body Technician,49-3021.00,2020,NC,Matthews,16740,,,,,,,,,,49000.0,23.56,37000.0,17.79,,
38912808559,Detailer,53-7061.00,2020,IL,Lincolnwood,16980,,,,,,,,,,,,,,,fulltime
38912535619,Auto Body Technician,49-3021.00,2020,OH,Columbus,18140,,,,,,,,,,,,,,,
38912954097,Auto Body Technician,49-3021.00,2020,TX,Rowlett,19100,,,,,,,,,,42000.0,20.19,33000.0,15.87,,
38913749133,Auto Body Technician,49-3021.00,2020,TX,The Colony,19100,,,,,,,,,,,,,,,
38914059693,Auto Body Technician,49-3021.00,2020,OH,Cleveland,17460,,,,,,,,,,42000.0,20.19,31000.0,14.9,,
38912519016,Auto Body Technician,49-3021.00,2020,TN,Memphis,32820,,,,,,,,,,,,,,,
38912505777,Detailer,53-7061.00,2020,CO,Parker,19740,,,,,,,,,,,,,,,
38913397741,Auto Body Technician,49-3021.00,2020,TX,Fort Worth,19100,,,,,,,,,,,,,,,fulltime
38913473510,Detailer,53-7061.00,2020,MI,Pontiac,19820,,,,,,,,,,,,,,,
38804100926,Customer Service Representative (General),43-4051.00,2020,AZ,Peoria,38060,,,,,,,,,,41000.0,19.71,31000.0,14.9,,
38803392275,Detailer,53-7061.00,2020,NY,Rochester,40380,,,,,,,,,,,,,,,
38910233951,Auto Body Technician,49-3021.00,2020,TN,Antioch,34980,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,,,,,6 months,
38806205103,Detailer,53-7061.00,2020,OK,Oklahoma City,36420,,,,,,,,,,39000.0,18.75,32000.0,15.38,,
38803980470,Auto Body Technician,49-3021.00,2020,OK,Oklahoma City,36420,,,,,,,,,,42000.0,20.19,30000.0,14.42,,
38565263511,Assistant General Manager,11-1021.92,2019,CA,San Francisco,41860,,,,,,,,,,,,,,1 year,fulltime
38807080053,Auto Body Technician,49-3021.00,2020,PA,Coraopolis,38300,,,,,,,,,,46000.0,22.12,35000.0,16.83,,
38807073044,Automotive Service Technician / Mechanic,49-3023.00,2020,AZ,Goodyear,38060,,,,,,,,,,62000.0,29.81,47000.0,22.6,,
38909368912,Automotive General Manager,11-1021.92,2020,CA,Laguna Hills,31080,,,,,,,,,,51000.0,24.52,37000.0,17.79,,
38810795373,Janitor / Cleaner,37-2011.00,2020,TX,Mansfield,19100,,,,,,,,,,26000.0,12.5,20000.0,9.62,,
38814954154,Auto Body Technician,49-3021.00,2020,GA,Mcdonough,12060,,,,,,,,,,47000.0,22.6,36000.0,17.31,,
38563232452,Janitor / Cleaner,37-2011.00,2019,TX,Fort Worth,19100,,,,,,,,,,28000.0,13.46,20000.0,9.62,,
38902816229,Office / Administrative Assistant,43-6014.00,2020,IL,Blue Island,16980,,,,,,,,,0.5,,,,,6 months,fulltime
38902345417,Auto Body Technician,49-3021.00,2020,MS,Jackson,27140,,,,,,,,,,,,,,,fulltime
38902349201,Office / Administrative Assistant,43-6014.00,2020,TN,Mount Juliet,34980,,,,,,,,,0.5,,,,,6 months,fulltime
38822510046,Auto Body Technician,49-3021.00,2020,AR,Bryant,30780,,,,,,,,,,,,,,,
38820139305,Auto Body Technician,49-3021.00,2020,TN,Collierville,32820,,,,,,,,,,40000.0,19.23,31000.0,14.9,,
38821966021,Detailer,53-7061.00,2020,TX,Fort Worth,19100,,,,,,,,,,37000.0,17.79,26000.0,12.5,,
38900896928,Auto Body Technician,49-3021.00,2020,CO,Parker,19740,,,,,,,,,,,,,,,fulltime
38898114145,Retail Sales Representative,41-2031.00,2020,TX,Spring Branch,41700,,,,,,,,,,,,,,,fulltime
38827519177,Retail Sales Associate (General),41-2031.00,2020,FL,Jacksonville,27260,,,,,,,,,,40000.0,19.23,30000.0,14.42,,
38896528678,Auto Body Technician,49-3021.00,2020,TN,Nashville,34980,,,,,,,,,,,,,,,
38563330016,Auto Damage Appraiser,13-1032.00,2019,TN,Maryville,28940,,,,,,,,,,,,,,,
38896870806,Auto Body Technician,49-3021.00,2020,FL,Orlando,36740,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,,,,,6 months,
38832620462,Auto Body Technician,49-3021.00,2020,NY,West Henrietta,40380,,,,,,,,,,34000.0,16.35,25000.0,12.02,,
38897184731,Retail Sales Associate (General),41-2031.00,2020,TX,Richardson,19100,,Higher Secondary Certificate,,,Higher Secondary Certificate,,,,,,,,,Two,fulltime
38834484627,Auto Body Technician,49-3021.00,2020,CA,West Sacramento,40900,,,,,,,,,,56000.0,26.92,40000.0,19.23,,
38834486519,Auto Body Technician,49-3021.00,2020,TX,Dallas,19100,,,,,,,,,,33000.0,15.87,23000.0,11.06,,
38834824988,Office / Administrative Assistant,43-6014.00,2020,CO,Littleton,19740,,,,,,,,,,44000.0,21.15,33000.0,15.87,,
38896951900,Auto Damage Appraiser,13-1032.00,2020,MD,Waldorf,47900,,,,,,,,,,,,,,2 years,fulltime
38896805448,Auto Damage Appraiser,13-1032.00,2020,MD,Mechanicsville,15680,,,,,,,,,,,,,,2 years,
38836546755,Auto Body Technician,49-3021.00,2020,CA,Roseville,40900,,,,,,,,,,49000.0,23.56,36000.0,17.31,,
38836548804,Auto Body Technician,49-3021.00,2020,CA,Sacramento,40900,,,,,,,,,,47000.0,22.6,35000.0,16.83,,
38897319062,Auto Damage Appraiser,13-1032.00,2020,FL,Fort Myers,15980,,,,,,,,3.0,2.0,,,,,2-3 years,fulltime
38892478324,Janitor / Cleaner,37-2011.00,2020,PA,Pittsburgh,38300,,,,,,,,,,31000.0,14.9,23000.0,11.06,,
38837632539,Auto Body Technician,49-3021.00,2020,OH,Columbus,18140,,,,,,,,,,42000.0,20.19,29000.0,13.94,,
38837536784,Maintenance Helper / Assistant,49-9098.00,2020,WA,Redmond,42660,,,,,,,,,,,,,,,
38837472562,Auto Body Technician,49-3021.00,2020,IL,Blue Island,16980,,,,,,,,,,47000.0,22.6,33000.0,15.87,,
38843186718,Auto Body Technician,49-3021.00,2020,TN,Clarksville,17300,,,,,,,,,,,,,,,
38843015238,Detailer,53-7061.00,2020,PA,Avondale,37980,,,,,,,,,,,,,,,
38840254916,Detailer,53-7061.00,2020,GA,Marietta,12060,,,,,,,,,,24000.0,11.54,17000.0,8.17,,
38892688508,Office / Administrative Assistant,43-6014.00,2020,AZ,Chandler,38060,,,,,,,,,0.5,42000.0,20.19,31000.0,14.9,6 months,
38893853864,Auto Body Technician,49-3021.00,2020,WA,Seattle,42660,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,,,,,6 months,
38846341238,Auto Body Technician,49-3021.00,2020,WA,Seattle,42660,,,,,,,,,,50000.0,24.04,36000.0,17.31,,
38846357751,Auto Body Technician,49-3021.00,2020,OH,Columbus,18140,,,,,,,,,,32000.0,15.38,24000.0,11.54,,
38893869110,Auto Body Technician,49-3021.00,2020,TX,Arlington,19100,,,,,,,,,,,,,,,
38844830848,Office / Administrative Assistant,43-6014.00,2020,CA,Torrance,31080,,,,,,,,,,42000.0,20.19,33000.0,15.87,,
38563465586,Auto Body Technician,49-3021.00,2019,AR,Little Rock,30780,,,,,,,,,,,,,,,
38563467366,Janitor / Cleaner,37-2011.00,2019,TX,Houston,26420,,,,,,,,,,,,,,,
38561161885,Janitor / Cleaner,37-2011.00,2019,TX,San Antonio,41700,,,,,,,,,,27000.0,12.98,20000.0,9.62,,
38561162372,Auto Body Technician,49-3021.00,2019,CA,Milpitas,41940,,,,,,,,,,32000.0,15.38,23000.0,11.06,,
38849055805,Office / Administrative Assistant,43-6014.00,2020,AZ,Goodyear,38060,,,,,,,,,,,,,,,
38692591237,Auto Body Technician,49-3021.00,2020,UT,Tooele,41620,,,,,,,,,,,,,,,
38859424390,Auto Body Technician,49-3021.00,2020,IL,Blue Island,16980,,,,,,,,,,68000.0,32.69,47000.0,22.6,,
38859429270,Detailer,53-7061.00,2020,IL,Crest Hill,16980,,,,,,,,,,33000.0,15.87,23000.0,11.06,,
38859570748,Detailer,53-7061.00,2020,TN,Memphis,32820,,,,,,,,,,34000.0,16.35,24000.0,11.54,,
38859570157,Auto Body Technician,49-3021.00,2020,DC,Washington,47900,,,,,,,,,,70000.0,33.65,52000.0,25.0,,
38859662586,Detailer,53-7061.00,2020,TX,Katy,26420,,,,,,,,,,,,,,,
38862706075,Office / Administrative Assistant,43-6014.00,2020,TX,North Richland Hills,19100,,,,,,,,,0.5,41000.0,19.71,31000.0,14.9,6 months,
38861513689,Auto Body Technician,49-3021.00,2020,TN,Franklin,34980,,,,,,,,,,,,,,,
38860292099,Systems Analyst,15-1152.00,2020,TX,Richardson,19100,Juris Doctor,Bachelor's,,,Bachelor's|Bachelor's in Computer Science|Juris Doctor,110701,Computer Science,,4.0,,,,,4+ years,
38860292174,Production Plant Manager,51-1011.92,2020,TX,Dallas,19100,,,,,,,,,,,,,,,
38858635023,Detailer,53-7061.00,2020,TX,Converse,41700,,,,,,,,,,,,,,,
38859434002,Help Desk Technician / Analyst,15-1151.00,2020,TX,Richardson,19100,,,,,,,,,,40000.0,19.23,30000.0,14.42,5 plus years,
38860309043,Janitor / Cleaner,37-2011.00,2020,TX,Rockwall,19100,,,,,,,,,,,,,,,
38862492926,Auto Body Technician,49-3021.00,2020,IL,North Aurora,16980,,,,,,,,,,,,,,,
38862494639,Auto Body Technician,49-3021.00,2020,VA,Fredericksburg,47900,,,,,,,,,,,,,,,
38862668689,Auto Body Technician,49-3021.00,2020,TX,Grand Prairie,19100,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,32000.0,15.38,24000.0,11.54,6 months,
38861588312,Auto Damage Appraiser,13-1032.00,2020,TX,Katy,26420,,,,,,,,,,,,,,2 years,
38694334795,Detailer,53-7061.00,2020,WA,Seattle,42660,,,,,,,,,,,,,,,
38863385817,Auto Body Technician,49-3021.00,2020,TX,Houston,26420,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,34000.0,16.35,26000.0,12.5,6 months,
38863387186,Auto Damage Appraiser,13-1032.00,2020,TX,Houston,26420,,,,,,,,,,60000.0,28.85,43000.0,20.67,2 years,
38561217994,Auto Damage Appraiser,13-1032.00,2019,PA,West Chester,37980,,,,,,,,,,,,,,,
38859367264,Auto Body Technician,49-3021.00,2020,NC,Charlotte,16740,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,32000.0,15.38,24000.0,11.54,6 months,
38859368861,Auto Body Technician,49-3021.00,2020,TX,Fort Worth,19100,,,,,,,,,,68000.0,32.69,50000.0,24.04,,
38863842932,Auto Damage Appraiser,13-1032.00,2020,TX,Conroe,26420,,,,,,,,,2.0,,,,,2 years,
38864911329,General Manager,11-1021.92,2020,SC,Rock Hill,16740,,,,,,,,,,55000.0,26.44,40000.0,19.23,,
38864927059,General Manager,11-1021.92,2020,MI,Madison Heights,19820,,,,,,,,,,56000.0,26.92,42000.0,20.19,,
38694898867,Janitor / Cleaner,37-2011.00,2020,TX,Mansfield,19100,,,,,,,,,,27000.0,12.98,20000.0,9.62,,
38695391270,Auto Damage Appraiser,13-1032.00,2020,MI,Pontiac,19820,,,,,,,,,,,,,,,
38695018976,Janitor / Cleaner,37-2011.00,2020,TX,Dallas,19100,,,,,,,,,,,,,,,
38864239841,Retail Sales Representative,41-2031.00,2020,CO,Thornton,19740,,,,,,,,,,,,,,,
38695540188,Auto Body Technician,49-3021.00,2020,AR,Bryant,30780,,,,,,,,,,,,,,,
